npsn,name,status,grade,district_id,district,regency_id,regency,province_id,province,latitude,longitude
P9934905,PKBM BENING BERLIAN,SWASTA,PKBM,52815,Kec. Manding,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-6.9673,113.8922
P2967573,PKBM FAMILI,SWASTA,PKBM,21819,Kec. Kandanghaur,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.3109,108.0829
P9954318,PKBM VINI VIDI VICI,SWASTA,PKBM,240403,Kec. Kota Kefamenanu,240400,Kab. Timor Tengah Utara,240000,Prov. Nusa Tenggara Timur,-9.4588139,124.4754704
P2966897,PKBM LEPANZA,SWASTA,PKBM,260601,Kec. Lebong Selatan,260600,Kab. Lebong,260000,Prov. Bengkulu,-3.1779,102.3403
P2970201,PKBM UPAYA TRAMPIL,SWASTA,PKBM,36002,Kec. Magelang Utara,36000,Kota Magelang,30000,Prov. Jawa Tengah,-7.4626483,110.2238631
P9996915,PKBM TIRTA WALATRA,SWASTA,PKBM,20712,Kec. Cibeber,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-6.9297251,107.099873
P9908283,PKBM DHARMA PUTRA,SWASTA,PKBM,50509,Kec. Kepohbaru,50500,Kab. Bojonegoro,50000,Prov. Jawa Timur,-7.2071997,112.1077808
P2961751,PKBM FIKRI,SWASTA,PKBM,20624,Kec. Cidahu,20600,Kab. Sukabumi,20000,Prov. Jawa Barat,-6.77236,106.749398
P9984905,PKBM SAHABAT TAHFIZHUL QURAN,SWASTA,PKBM,116004,Kec. Ilir Barat I,116000,Kota Palembang,110000,Prov. Sumatera Selatan,-3.0031,104.7246
P9952622,PKBM KAPUAS INDAH,SWASTA,PKBM,266002,Kec. Gading Cempaka,266000,Kota Bengkulu,260000,Prov. Bengkulu,-3.8057,102.3224
P9948409,PKBM TABAH,SWASTA,PKBM,266004,Kec. Muara Bangkahulu,266000,Kota Bengkulu,260000,Prov. Bengkulu,-3.7645,102.2731
P9908285,PKBM KRIDO UTOMO,SWASTA,PKBM,50501,Kec. Margomulyo,50500,Kab. Bojonegoro,50000,Prov. Jawa Timur,-7.3403,111.4651
P2962097,PKBM KARYA BHAKTI,SWASTA,PKBM,22007,Kec. Bojong,22000,Kab. Purwakarta,20000,Prov. Jawa Barat,-6.727517,107.530209
P9970637,PKBM KARTIKA,SWASTA,PKBM,70120,Kec. Tanjung Morawa,70100,Kab. Deli Serdang,70000,Prov. Sumatera Utara,3.5147,98.82
P2967687,PKBM HATI NURANI,SWASTA,PKBM,280228,Kec. Kalanganyar,280200,Kab. Lebak,280000,Prov. Banten,-6.3973,106.2243
P9954104,PKBM BAITUL JANNAH,SWASTA,PKBM,230608,Kec. Donggo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,-8.4347,118.5902
P9996235,PKBM SINAR LAUT,SWASTA,PKBM,21132,Kec. Mekarmukti,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.506029,107.5899666
P9970218,PKBM CINTA SESAMA,SWASTA,PKBM,240910,Kec. Wewaria,240900,Kab. Ende,240000,Prov. Nusa Tenggara Timur,-8.5624102,121.6616829
P9984929,PKBM ASY - SYURA,SWASTA,PKBM,20713,Kec. Warungkondang,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-6.8333666,107.0455746
P9962810,PKBM LAMBU KIBANG,SWASTA,PKBM,121204,Kec. Lambu Kibang,121200,Kab. Tulang Bawang Barat,120000,Prov. Lampung,-4.330871,105.1663263
P9954259,PKBM ILLU,NEGERI,PKBM,251106,Kec. Ilu,251100,Kab. Puncak Jaya,250000,Prov. Papua,-3.3160453,138.1602106
P9997000,PKBM MUTIARA POLUT,SWASTA,PKBM,190404,Kec. Polombangkeng Utara,190400,Kab. Takalar,190000,Prov. Sulawesi Selatan,-5.369952,119.4623497
P2962812,PKBM DAARUL AHKAAM,SWASTA,PKBM,50802,Kec. Geger,50800,Kab. Madiun,50000,Prov. Jawa Timur,-7.7053,111.5344
P9908813,PKBM KURMA,SWASTA,PKBM,240616,Kec. Kabola,240600,Kab. Alor,240000,Prov. Nusa Tenggara Timur,-8.1317,124.5397
P9908585,PKBM HARAPAN BARU,SWASTA,PKBM,200905,Kec. Wiwirano,200900,Kab. Konawe Utara,200000,Prov. Sulawesi Tenggara,-3.2142515,122.1408396
P2965721,PKBM SEROJA,SWASTA,PKBM,110532,Kec. Tanjung Tebat,110500,Kab. Lahat,110000,Prov. Sumatera Selatan,-3.9583,103.5768
P9956956,PKBM TANGKAS KOTA SORONG,NEGERI,PKBM,326006,Kec. Sorong Barat,326000,Kota Sorong,320000,Prov. Papua Barat,-0.8121934,131.3005875
P9959841,PKBM B.T.T. Mandiri,SWASTA,PKBM,61602,Kec. Krueng Sabee,61600,Kab. Aceh Jaya,60000,Prov. Aceh,4.7957601,95.7468601
P9984952,PKBM  CAMAR LAUT,SWASTA,PKBM,60308,Kec. Tanah Jambo Aye,60300,Kab. Aceh Utara,60000,Prov. Aceh,5.1812287,97.4684653
P2965950,PKBM INGIN JAYA,SWASTA,PKBM,100705,Kec. Maro Sebo,100700,Kab. Muaro Jambi,100000,Prov. Jambi,-1.479691,103.666964
P2965409,PKBM SIPATOKKONG,SWASTA,PKBM,191404,Kec. Watang Sawitto,191400,Kab. Pinrang,190000,Prov. Sulawesi Selatan,-3.792,119.6602
P9954407,PKBM Eka Tani,SWASTA,PKBM,241909,Kec. Kota Tambolaka,241900,Kab. Sumba Barat Daya,240000,Prov. Nusa Tenggara Timur,-9.4091396,119.2262114
P9974022,PKBM DOA IBU,SWASTA,PKBM,100201,Kec. Tanah Tumbuh,100200,Kab. Bungo,100000,Prov. Jambi,-1.7929761,101.6039181
P9945749,PKBM MANDIRI,SWASTA,PKBM,51418,Kec. Ngluyu,51400,Kab. Nganjuk,50000,Prov. Jawa Timur,-7.4371,111.9663
P9996375,PKBM 5 WARNA,SWASTA,PKBM,120202,Kec. Kalirejo,120200,Kab. Lampung Tengah,120000,Prov. Lampung,-5.168,104.9701
P2960715,PKBM Pemuda Muhammadiyah,SWASTA,PKBM,20501,Kec. Nanggung,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.6322,106.5356
P9970318,PKBM ARASY,SWASTA,PKBM,21140,Kec. Tarogong Kidul,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.2090865,107.8937699
P9948427,PKBM TUNAS BHAKTI,SWASTA,PKBM,32616,Kec. Wiradesa,32600,Kab. Pekalongan,30000,Prov. Jawa Tengah,-6.8872,109.6298
P9926223,PKBM SETIA SEHATI,SWASTA,PKBM,91105,Kec. Kerinci Kanan,91100,Kab. Siak,90000,Prov. Riau,0.4325,101.7244
P9996143,PKBM Anak Pesisir ,SWASTA,PKBM,60426,Kec. Madat,60400,Kab. Aceh Timur,60000,Prov. Aceh,5.1248655,97.4838873
P2967120,PKBM MANGNGALEKANA,SWASTA,PKBM,190310,Kec. Barombong,190300,Kab. Gowa,190000,Prov. Sulawesi Selatan,-5.377563,119.41463
P2961075,PKBM INSAN MANDIRI,SWASTA,PKBM,120406,Kec. Sumber Jaya,120400,Kab. Lampung Barat,120000,Prov. Lampung,-5.014,104.4383
P9908816,PKBM MEKAR SURYA INSANI,SWASTA,PKBM,280319,Kec. Pakuhaji,280300,Kab. Tangerang,280000,Prov. Banten,-6.0562,106.5421
P9970514,Pkbm Kartini,SWASTA,PKBM,270519,Kec. Bacan Timur Tengah,270500,Kab. Halmahera Selatan,270000,Prov. Maluku Utara,-0.7154098,127.7415393
P9908243,PKBM NGUDI MULYO,SWASTA,PKBM,32106,Kec. Bonang,32100,Kab. Demak,30000,Prov. Jawa Tengah,-6.9024841,110.5897368
P9996679,PKBM INSPIRASI MASYARAKAT ,SWASTA,PKBM,60312,Kec. Tanah Luas,60300,Kab. Aceh Utara,60000,Prov. Aceh,4.9790154,97.2132894
P9948516,PKBM STIPAK,SWASTA,PKBM,316012,Kec. Batam Kota,316000,Kota Batam,310000,Prov. Kepulauan Riau,1.127,104.0512
P2965282,PKBM SITI NURBAYA,SWASTA,PKBM,86104,Kec. Padang Selatan,86100,Kota Padang,80000,Prov. Sumatera Barat,-0.943,100.3755
P9997169,PKBM AT TAUHID,SWASTA,PKBM,22313,Kec. Cisarua,22300,Kab. Bandung Barat,20000,Prov. Jawa Barat,0,0
P9959859,PKBM ASHABUL KAHFI,SWASTA,PKBM,280413,Kec. Kragilan,280400,Kab. Serang,280000,Prov. Banten,-6.1316094,106.2867677
P9984820,YAYASAN PKBM PEDULI ANAK BANGSA,SWASTA,PKBM,191307,Kec. Benteng,191300,Kab. Kepulauan Selayar,190000,Prov. Sulawesi Selatan,-6.1228032,120.4628105
P9997515,PKBM AMANAH UMMAH,SWASTA,PKBM,26013,Kec. Arcamanik,26000,Kota Bandung,20000,Prov. Jawa Barat,0,0
P9985020,PKBM ANAK BANGSA ISLAMIC,SWASTA,PKBM,286202,Kec. Curug,286200,Kota Serang,280000,Prov. Banten,-6.1782,106.195
P2966617,PKBM Hasanah,SWASTA,PKBM,16310,Kec. Setia Budi,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2122,106.8272
P9963187,PKBM TUNAS BANGSA,SWASTA,PKBM,191821,Kec. Masanda,191800,Kab. Tana Toraja,190000,Prov. Sulawesi Selatan,-2.8546258,119.602082
P9960004,PKBM LOPO MAHINE,SWASTA,PKBM,240125,Kec. Amarasi Barat,240100,Kab. Kupang,240000,Prov. Nusa Tenggara Timur,-10.3125396,123.7405295
P9984414,PKBM LIWAUL HAMDI,SWASTA,PKBM,60117,Kec. Kota Jantho,60100,Kab. Aceh Besar,60000,Prov. Aceh,5.2269204,95.6028913
P2961746,PKBM SINAR ABADI,SWASTA,PKBM,151101,Kec. Kusan Hilir,151100,Kab. Tanah Bumbu,150000,Prov. Kalimantan Selatan,-3.5513536,115.8984597
P9956881,PKBM MAJU BERSAMA,SWASTA,PKBM,200713,Kec. Kabaena Selatan,200700,Kab. Bombana,200000,Prov. Sulawesi Tenggara,-5.3622299,121.8743348
P9996613,PKBM RAJA LAMAINDO,SWASTA,PKBM,201401,Kec. Batauga,201400,Kab. Buton Selatan,200000,Prov. Sulawesi Tenggara,-5.686838,122.4997275
P9952674,PKBM EPINANIMOK,SWASTA,PKBM,253004,Kec. Balingga,253000,Kab. Lanny Jaya,250000,Prov. Papua,-4.1117,138.4296
P9954432,PKBM AMONG WARGA,SWASTA,PKBM,51311,Kec. Semen,51300,Kab. Kediri,50000,Prov. Jawa Timur,-7.8341785,111.9737838
P2962773,PKBM TABITHA,SWASTA,PKBM,70807,Kec. Pahae Jae,70800,Kab. Tapanuli Utara,70000,Prov. Sumatera Utara,1.8475976,99.1347538
P9934406,PKBM KARYA MANDIRI KOTA BANGUN,SWASTA,PKBM,160208,Kec. Kota Bangun,160200,Kab. Kutai Kartanegara,160000,Prov. Kalimantan Timur,-0.2621,116.5936
P9962761,PKBM TUAH,SWASTA,PKBM,110621,Kec. Tuah Negeri,110600,Kab. Musi Rawas,110000,Prov. Sumatera Selatan,-3.1245784,103.1152786
P9996413,PKBM Delta Insan Cita,SWASTA,PKBM,50207,Kec. Candi,50200,Kab. Sidoarjo,50000,Prov. Jawa Timur,-7.4897456,112.7373315
P9947884,PKBM IPTEK INDONESIA,SWASTA,PKBM,156001,Kec. Banjarmasin Selatan,156000,Kota Banjarmasin,150000,Prov. Kalimantan Selatan,-3.328,114.6018
P9934789,PKBM KARANG SAMUDRA,SWASTA,PKBM,52503,Kec. Purwoharjo,52500,Kab. Banyuwangi,50000,Prov. Jawa Timur,-8.4788,114.2268
P9952531,PKBM AL FAUZIAH,SWASTA,PKBM,330404,Kec. Mambi,330400,Kab. Mamasa,330000,Prov. Sulawesi Barat,-2.9533,119.1491
P2967685,PKBM CERIA,SWASTA,PKBM,76601,Kec. Padang Sidimpuan Selatan,76600,Kota Padang Sidimpuan,70000,Prov. Sumatera Utara,1.3692,99.278
P9984954,PKBM HAMPARAN WISATA,SWASTA,PKBM,100519,Kec. Air Hangat Barat,100500,Kab. Kerinci,100000,Prov. Jambi,-1.9782511,101.3573758
P2961834,PKBM MANDIRI,SWASTA,PKBM,40218,Kec. Gamping,40200,Kab. Sleman,40000,Prov. D.I. Yogyakarta,-7.7827,110.328
P9934669,PKBM BUDI,SWASTA,PKBM,60314,Kec. Syamtalira Aron,60300,Kab. Aceh Utara,60000,Prov. Aceh,5.0636,97.2125
P9948426,PKBM SULTAN NUR,SWASTA,PKBM,190406,Kec. Galesong Utara,190400,Kab. Takalar,190000,Prov. Sulawesi Selatan,-5.2756,119.3886
P9984554,PKBM PRESTATIF MANDIRI,SWASTA,PKBM,21016,Kec. Cimalaka,21000,Kab. Sumedang,20000,Prov. Jawa Barat,-6.7793765,107.9366316
P9970682,POTLOT,SWASTA,PKBM,216005,Kec. Baguala,216000,Kota Ambon,210000,Prov. Maluku,-3.6166053,128.2250768
P9997398,PKBM SAMUDRA JAYA,SWASTA,PKBM,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,0,0
P9908196,PKBM BINA ANAK BANGSA,SWASTA,PKBM,346001,Kec. Tarakan Timur,346000,Kota Tarakan,340000,Prov. Kalimantan Utara,3.3012043,117.6218535
P2964094,PKBM INTAN MULIA,SWASTA,PKBM,52108,Kec. Rowokangkung,52100,Kab. Lumajang,50000,Prov. Jawa Timur,-8.179,113.3025
P9908879,PKBM PUTRA SANG FAJAR,SWASTA,PKBM,70127,Kec. Batang Kuis,70100,Kab. Deli Serdang,70000,Prov. Sumatera Utara,3.5588,98.7797
P9985019,PKBM JEJAMO PANDAI,SWASTA,PKBM,120710,Kec. Pekalongan,120700,Kab. Lampung Timur,120000,Prov. Lampung,-5.0572817,105.3792083
P9996606,PKBM AL AZZAM,SWASTA,PKBM,80301,Kec. Payakumbuh,80300,Kab. Lima Puluh Koto,80000,Prov. Sumatera Barat,-0.154,100.5838
P9959872,PKBM KAPASI YENGGARBUN,SWASTA,PKBM,252790,Kec. Supiori Utara,252700,Kab. Supiori,250000,Prov. Papua,-0.6893468,135.651115
P9985016,PKBM CAHAYA BINA AKSARA,SWASTA,PKBM,21906,Kec. Cibogo,21900,Kab. Subang,20000,Prov. Jawa Barat,-6.5477,107.791
P9984304,PKBM NURHIDAYAH,SWASTA,PKBM,300311,Kec. Buntulia,300300,Kab. Pohuwato,300000,Prov. Gorontalo,0.6581301,122.02446
P9996438,PKBM MUTIARA WANI,SWASTA,PKBM,180225,Kec. Tanantovea,180200,Kab. Donggala,180000,Prov. Sulawesi Tengah,-0.7832083,119.9497657
P9948501,PKBM MAJU TERUS,SWASTA,PKBM,110820,Kec. Buay Pemuka Bangsa Raja,110800,Kab. Ogan Komering Ulu Timur,110000,Prov. Sumatera Selatan,-4.1392,104.4638
P9956953,PKBM SOKOBA KOTA SORONG,NEGERI,PKBM,326009,Kec. Sorong Manoi,326000,Kota Sorong,320000,Prov. Papua Barat,-0.8737,131.2459
P2965535,PKBM SERAT BANGSA,SWASTA,PKBM,120528,Kec. Banjar Baru,120500,Kab. Tulang Bawang,120000,Prov. Lampung,-4.3636103,105.2103636
P2964931,PKBM Nurul Amanah,SWASTA,PKBM,22306,Kec. Cipongkor,22300,Kab. Bandung Barat,20000,Prov. Jawa Barat,-6.943173,107.366055
P2960270,PKBM Nurussalam,SWASTA,PKBM,26901,Kec. Banjar,26900,Kota Banjar,20000,Prov. Jawa Barat,-7.3704,108.5097
P9959926,PKBM  ATHIN,SWASTA,PKBM,21830,Kec. Tukdana,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.5689623,108.2869326
P2961459,PKBM MUTIARA PESISIR,SWASTA,PKBM,22210,Kec. Taruma Jaya,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.0914,106.9879
P9959787,PKBM MAKAHENGKENG,SWASTA,PKBM,170801,Kec. Bintauna,170800,Kab. Bolaang Mongondow Utara,170000,Prov. Sulawesi Utara,0.8116903,123.5583698
P2963884,PKBM AL-MA`RUF,SWASTA,PKBM,50718,Kec. Turi,50700,Kab. Lamongan,50000,Prov. Jawa Timur,-7.0594,112.391
P9954353,PKBM ANUGERAH,SWASTA,PKBM,240323,Kec. Mollo Barat,240300,Kab. Timor Tengah Selatan,240000,Prov. Nusa Tenggara Timur,-9.7643,124.1219
P9956842,PKBM GURU AGUNG,SWASTA,PKBM,250207,Kec. Yendidori,250200,Kab. Biak Numfor,250000,Prov. Papua,-1.1335,136.0318
P2965667,PKBM IMANUEL,SWASTA,PKBM,71710,Kec. Maniamolo,71700,Kab. Nias Selatan,70000,Prov. Sumatera Utara,0.734,97.7525
P9962822,PKBM PELITA BANGSA ,SWASTA,PKBM,60321,Kec. Muara Batu,60300,Kab. Aceh Utara,60000,Prov. Aceh,5.2409874,96.9704038
P2970082,PKBM Toddopuli,SWASTA,PKBM,196011,Kec. Biringkanaya,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1315,119.5216
P9997476,PKBM KAPO WALO,SWASTA,PKBM,240907,Kec. Detusoko,240900,Kab. Ende,240000,Prov. Nusa Tenggara Timur,0,0
P9952578,PKBM ARIFAH,SWASTA,PKBM,120906,Kec. Negeri Katon,120900,Kab. Pesawaran,120000,Prov. Lampung,-5.2453,105.1737
P9948208,PKBM TUNAS BANGSA,SWASTA,PKBM,180419,Kec. Mantoh,180400,Kab. Banggai,180000,Prov. Sulawesi Tengah,-0.9955,123.2536
P9996140,PKBM PRIMAGAMA DEPOK,SWASTA,PKBM,26605,Kec. Beji,26600,Kota Depok,20000,Prov. Jawa Barat,-6.3873,106.8288
P9954397,PKBM Ar-Roja,SWASTA,PKBM,21226,Kec. Ciawi,21200,Kab. Tasikmalaya,20000,Prov. Jawa Barat,-7.187,108.1288
P9985025,PKBM BOMBANA INSTITUTE,SWASTA,PKBM,200711,Kec. Poleang Selatan,200700,Kab. Bombana,200000,Prov. Sulawesi Tenggara,-4.7962,121.6544
P9996721,PKBM WATU KERI YILLI,SWASTA,PKBM,241805,Kec. Katiku Tana Selatan,241800,Kab. Sumba Tengah,240000,Prov. Nusa Tenggara Timur,-9.6503683,119.5719165
P9963019,PKBM ISEED,SWASTA,PKBM,16105,Kec. Kelapa Gading,16100,Kota Jakarta Utara,10000,Prov. D.K.I. Jakarta,-6.1683369,106.9079329
P2961449,PKBM TIARA INDAH,SWASTA,PKBM,22219,Kec. Karang Bahagia,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.207079,107.203286
P2962248,PKBM TUNAS KARYA,SWASTA,PKBM,76406,Kec. Datuk Bandar Timur,76400,Kota Tanjung Balai,70000,Prov. Sumatera Utara,2.9574,99.8076
P9959875,PKBM MIFTAKHUL ULUM,SWASTA,PKBM,96002,Kec. Bukit Raya,96000,Kota Pekanbaru,90000,Prov. Riau,0.4562327,101.4623914
P9948164,PKBM KHALISHAH,SWASTA,PKBM,316012,Kec. Batam Kota,316000,Kota Batam,310000,Prov. Kepulauan Riau,1.1074,104.0884
P2960352,PKBM NADYA,SWASTA,PKBM,191107,Kec. Bulukumpa,191100,Kab. Bulukumba,190000,Prov. Sulawesi Selatan,-5.353,120.1733
P2970274,PKBM SEKAR USI,SWASTA,PKBM,80404,Kec. Pantai Cermin,80400,Kab. Solok,80000,Prov. Sumatera Barat,-1.2750626,100.8777762
P2962919,PKBM MANDIRI BERSEMI,SWASTA,PKBM,20719,Kec. Karang Tengah,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-6.7704,107.1851
P9970411,PKBM HARAPAN JAYA,SWASTA,PKBM,241114,Kec. Reok,241100,Kab. Manggarai,240000,Prov. Nusa Tenggara Timur,-8.3038414,120.4420352
P9997175,HOMESCHOOLING FOCUS,SWASTA,PKBM,26013,Kec. Arcamanik,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9276,107.6699
P2960971,PKBM ADI JIWA,SWASTA,PKBM,40115,Kec. Kasihan,40100,Kab. Bantul,40000,Prov. D.I. Yogyakarta,-7.8388867,110.3100883
P9948492,PKBM BUBOR PADDAS,SWASTA,PKBM,136105,Kec. Singkawang Tengah,136100,Kota Singkawang,130000,Prov. Kalimantan Barat,0.9237,109.0129
P2961392,PKBM YAKAFA ,SWASTA,PKBM,26801,Kec. Cibeureum,26800,Kota Tasikmalaya,20000,Prov. Jawa Barat,-7.3569674,108.2719865
P2965779,PKBM HARAPAN MULYA,SWASTA,PKBM,22106,Kec. Tirtamulya,22100,Kab. Karawang,20000,Prov. Jawa Barat,-6.3587,107.4728
P2963274,PKBM BHAKTI MANDIRI,SWASTA,PKBM,32504,Kec. Reban,32500,Kab. Batang,30000,Prov. Jawa Tengah,-7.056,109.9193
P9945752,PKBM BHAKTI ASIH,SWASTA,PKBM,286101,Kec. Ciledug,286100,Kota Tangerang,280000,Prov. Banten,-6.2307,106.7158
P2961193,PKBM AR-RIYADUL HASANAH,SWASTA,PKBM,21212,Kec. Tanjungjaya,21200,Kab. Tasikmalaya,20000,Prov. Jawa Barat,-7.3969,108.1518
P2963693,PKBM   KASIH ARSO XIII,SWASTA,PKBM,252005,Kec. Skanto,252000,Kab. Keerom,250000,Prov. Papua,-2.8418,140.6374
P2964190,PKBM BHAKTI PERTIWI,SWASTA,PKBM,26205,Kec. Cikole,26200,Kota Sukabumi,20000,Prov. Jawa Barat,-6.9135114,106.9365891
P2966006,PKBM HARAPAN BANGSA,SWASTA,PKBM,110221,Kec. Lempuing Jaya,110200,Kab. Ogan Komering Ilir,110000,Prov. Sumatera Selatan,-3.6776952,104.8953444
P9926404,PKBM MANDIRI,SWASTA,PKBM,300225,Kec. Bilato,300200,Kab. Gorontalo,300000,Prov. Gorontalo,0.6284,122.8369
P9984727,PKBM DARUL ATQIA,SWASTA,PKBM,230207,Kec. Jonggat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.6981936,116.228715
P9970033,PKBM BINA HARAPAN PERMATA ,SWASTA,PKBM,130414,Kec. Sintang,130400,Kab. Sintang,130000,Prov. Kalimantan Barat,0.0651442,111.4980056
P2969238,PKBM CAHAYA MADINA,SWASTA,PKBM,330301,Kec. Tinambung,330300,Kab. Polewali Mandar,330000,Prov. Sulawesi Barat,-6.8475,106.7734
P9934433,PKBM CAHAYA HARAPAN,SWASTA,PKBM,52217,Kec. Cermee,52200,Kab. Bondowoso,50000,Prov. Jawa Timur,-7.7798,114.0503
P9996733,PKBM REYONSERAT,SWASTA,PKBM,210412,Kec. Wer Maktian,210400,Kab. Kepulauan Tanimbar,210000,Prov. Maluku,-7.6694,131.0349
P9952776,PKBM KARYATANI,SWASTA,PKBM,120117,Kec. Candipuro,120100,Kab. Lampung Selatan,120000,Prov. Lampung,-5.5268,105.6114
P9984793,PKBM LOVATEKEN,SWASTA,PKBM,210413,Kec. Selaru,210400,Kab. Kepulauan Tanimbar,210000,Prov. Maluku,-8.314441,130.8228738
P9934689,PKBM SANGGINENI,SWASTA,PKBM,181013,Kec. Sigibiromaru,181000,Kab. Sigi,180000,Prov. Sulawesi Tengah,-0.9559362,119.8857173
P9970056,PKBM AKE BITU,SWASTA,PKBM,270305,Kec. Jailolo Selatan,270300,Kab. Halmahera Barat,270000,Prov. Maluku Utara,0.8941155,127.5645242
P9948165,PKBM BINABORI,SWASTA,PKBM,190503,Kec. Binamu,190500,Kab. Jeneponto,190000,Prov. Sulawesi Selatan,-5.653383,119.7449513
P2961096,PKBM BINA WARGA,SWASTA,PKBM,20813,Kec. Ciparay,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.0317,107.6957
P9948065,PKBM TAMAN SISWA PADAMUKTI,SWASTA,PKBM,20831,Kec. Solokanjeruk,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.0186,107.7707
P2963850,PKBM LATANSA,SWASTA,PKBM,50716,Kec. Glagah,50700,Kab. Lamongan,50000,Prov. Jawa Timur,-7.0393,112.5208
P9962868,PKBM Cempaka,SWASTA,PKBM,220505,Kec. Ubud,220500,Kab. Gianyar,220000,Prov. Bali,-8.5303602,115.2667131
P9970609,PKBM MALO INDAH,SWASTA,PKBM,320719,Kec. Mariat,320700,Kab. Sorong,320000,Prov. Papua Barat,-1.0111108,131.3196779
P2968672,PKBM WIRATAMA,SWASTA,PKBM,46014,Kec. Tegalrejo,46000,Kota Yogyakarta,40000,Prov. D.I. Yogyakarta,-7.7838,110.3553
P9945684,PKBM IKHTIAR,SWASTA,PKBM,230211,Kec. Praya Barat Daya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.7663,116.199
P9984709,PKBM MALAQBI,SWASTA,PKBM,330102,Kec. Mamuju,330100,Kab. Mamuju,330000,Prov. Sulawesi Barat,0,0
P9984536,PKBM LILIMORI,SWASTA,PKBM,330102,Kec. Mamuju,330100,Kab. Mamuju,330000,Prov. Sulawesi Barat,-2.6566485,118.9297646
P9959950,PKBM KBU BERKAT,SWASTA,PKBM,250843,Kec. Asolokobal,250800,Kab. Jaya Wijaya,250000,Prov. Papua,-4.1532128,138.9332608
P2960373,PKBM MITRA ILMU,SWASTA,PKBM,40315,Kec. Semin,40300,Kab. Gunung Kidul,40000,Prov. D.I. Yogyakarta,-7.8662,110.7135
P9997249,PKBM INSAN CENDIKIA KENCANA (INCENNA),SWASTA,PKBM,121201,Kec. Tulang Bawang Udik,121200,Kab. Tulang Bawang Barat,120000,Prov. Lampung,0,0
P2961465,PKBM DARUL HIKMAH,SWASTA,PKBM,22225,Kec. Sukakarya,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.1719,107.2083
P2965709,PKBM NGUDI KAWRUH,SWASTA,PKBM,32509,Kec. Subah,32500,Kab. Batang,30000,Prov. Jawa Tengah,-6.9945,109.8924
P9996367,PKBM DZAKIRA,SWASTA,PKBM,70119,Kec. Galang,70100,Kab. Deli Serdang,70000,Prov. Sumatera Utara,3.4173441,98.8510157
P9984586,PKBM MANDIRI,SWASTA,PKBM,70207,Kec. Stabat,70200,Kab. Langkat,70000,Prov. Sumatera Utara,3.7431892,98.4400061
P9970269,PKBM LANGIT TAMPA TIANG,SWASTA,PKBM,230503,Kec. Woja,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,-8.4768824,118.4306471
P2962867,PKBM NUNI GUNUNG SAIRO,SWASTA,PKBM,320515,Kec. Manokwari Utara,320500,Kab. Manokwari,320000,Prov. Papua Barat,-0.7526399,133.982292
P2960435,PKBM CITRA BANGSA,SWASTA,PKBM,166005,Kec. Samarinda Ulu,166000,Kota Samarinda,160000,Prov. Kalimantan Timur,-0.4741612,117.1212279
P2970146,PKBM MEKARSARI,SWASTA,PKBM,31501,Kec. Kedungjati,31500,Kab. Grobogan,30000,Prov. Jawa Tengah,-7.1591622,110.6332389
P9996994,PKBM AL BAROKAH PADANG KELAPO,SWASTA,PKBM,100106,Kec. Maro Sebo Ulu,100100,Kab. Batang Hari,100000,Prov. Jambi,0,0
P9970639,PKBM INOLOBUNGGADUE,SWASTA,PKBM,200116,Kec. Unaaha,200100,Kab. Konawe,200000,Prov. Sulawesi Tenggara,-3.857,122.036
P2970308,PKBM SUCCES JAYA,SWASTA,PKBM,21517,Kec. Cilimus,21500,Kab. Kuningan,20000,Prov. Jawa Barat,-6.8572,108.5005
P2966598,PKBM MEDIA AMAL ISLAMI (MAI),SWASTA,PKBM,16303,Kec. Cilandak,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.3,106.7901
P9963014,PKBM YAYASAN PRIBUMI,SWASTA,PKBM,191510,Kec. Pitu Riase,191500,Kab. Sidenreng Rappang,190000,Prov. Sulawesi Selatan,-3.639041,120.110438
