rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,cluster
10,5,0,0,0,0,0,0,0,1,5,1,3,1,0,2,1,5,0,1,1,2,3,2,2,0,1,2,0,0,0,0,0,0,3,0,0,9,6,4,26,15,11,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,7,0,0,0,0,0,0,0,1,5,0,1,2,4,1,1,1,2,1,0,0,0,5,2,2,1,1,1,1,1,0,0,0,2,0,0,9,6,1,28,14,14,4,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
9,4,0,0,0,0,0,2,0,0,4,0,2,0,0,2,1,5,2,2,1,3,2,1,1,1,2,1,3,0,0,0,0,3,1,1,0,3,4,2,32,19,13,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10,9,0,0,0,0,0,0,0,1,8,1,1,0,3,2,0,1,1,2,0,1,1,2,0,3,1,6,1,2,0,0,0,0,0,0,0,6,9,2,26,19,7,11,11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
9,7,0,0,0,0,0,2,0,1,6,2,1,5,1,2,2,2,3,3,1,0,0,1,2,2,0,0,1,0,0,0,0,1,0,2,0,5,7,3,28,18,10,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
28,7,0,0,0,1,1,4,0,2,5,0,1,2,3,3,0,6,4,8,6,2,0,5,2,2,2,2,1,4,5,3,4,2,4,6,4,3,7,1,80,45,35,10,10,2,2,0,0,0,0,1,1,1,1,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,8,8,0
16,9,0,0,0,0,0,0,0,3,6,4,0,6,1,5,0,2,1,2,1,4,6,3,1,1,4,6,3,4,3,3,3,2,3,4,0,5,9,4,68,42,26,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,2,3,1
17,9,2,1,1,0,0,1,0,0,8,1,0,3,0,0,2,0,0,0,1,2,3,3,1,4,2,0,1,3,1,0,2,2,0,1,2,8,8,1,35,19,16,14,15,0,0,0,0,0,0,3,3,1,1,3,3,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1
10,6,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,2,1,2,2,1,3,1,3,1,1,5,1,1,2,1,6,6,0,0,4,5,1,41,20,21,14,14,1,1,0,0,1,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
11,7,0,0,0,0,0,0,0,0,7,0,3,2,0,5,1,13,6,0,0,1,1,6,9,1,0,1,0,0,0,0,0,0,0,0,0,5,7,3,46,29,17,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,6,0,0,0,0,0,0,0,0,5,0,1,3,2,0,0,1,1,1,4,4,8,1,3,3,2,4,1,1,2,1,4,1,1,1,0,6,5,1,49,21,28,12,12,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
12,10,0,0,0,0,0,0,0,4,5,0,1,6,1,4,2,0,4,3,2,4,5,1,2,0,0,3,3,1,2,2,2,3,0,5,1,2,9,1,56,32,24,11,11,1,1,1,1,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
25,13,0,0,1,0,2,2,0,8,9,1,4,6,3,5,4,4,3,4,0,9,9,4,3,6,5,2,1,7,1,3,2,0,0,6,0,17,17,5,87,56,31,24,24,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,5,5,0
22,10,0,0,0,0,0,0,0,2,8,0,1,0,0,1,2,0,2,0,0,5,2,4,0,0,2,1,2,3,3,4,3,4,1,1,4,2,10,1,44,23,21,8,8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
10,10,0,0,0,0,0,0,0,2,7,0,1,2,1,0,2,0,2,1,1,0,2,0,0,2,1,2,2,0,2,2,0,0,1,0,0,2,9,1,23,9,14,11,10,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
19,16,0,0,0,0,0,1,0,5,11,1,1,2,3,6,1,1,2,5,2,2,5,5,3,6,4,8,4,12,5,10,9,7,10,9,8,5,16,2,129,73,56,33,33,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
12,7,0,0,0,0,0,2,0,4,6,4,2,4,3,12,13,3,2,5,3,12,10,5,2,8,3,9,4,6,3,4,6,3,4,6,0,12,10,6,130,77,53,10,10,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,2,2,0,0,0,0,1,1,0,0,0,0,7,7,0
21,21,0,0,0,0,0,3,0,7,15,0,1,6,1,4,4,6,5,2,5,7,8,6,6,10,6,13,7,6,6,8,5,8,1,5,2,18,22,1,137,81,56,15,15,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,5,2,2,0,0,0,0,1,1,0,0,0,0,5,5,0
14,3,0,1,0,1,1,1,0,3,4,2,2,5,2,9,3,9,2,5,1,0,2,1,1,1,2,1,1,4,0,5,0,1,0,1,0,10,7,4,59,44,15,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,12,0,0,0,0,1,0,0,4,9,1,0,3,2,5,2,2,0,2,1,8,1,5,1,5,0,4,1,2,0,1,0,2,0,2,1,2,13,1,50,41,9,22,22,1,1,1,1,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1
90,40,0,0,0,0,2,2,0,14,27,9,5,22,13,18,12,12,3,10,6,5,4,9,10,10,10,16,6,9,5,5,5,11,3,7,3,16,41,14,214,134,80,18,18,2,2,0,0,32,32,1,1,1,1,1,1,1,1,10,10,0,0,0,0,1,1,2,2,11,11,0,0,22,22,2
25,11,0,2,0,0,11,4,0,2,14,2,3,4,0,4,1,6,1,3,3,3,1,4,0,1,1,3,3,5,1,2,0,2,1,2,0,9,16,5,51,39,12,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
59,37,0,0,0,0,0,0,0,12,25,8,5,15,3,11,4,5,8,18,16,17,8,19,9,16,9,9,6,12,10,7,8,10,8,8,4,29,37,13,240,147,93,17,17,1,1,1,1,0,0,2,2,2,2,1,1,1,1,24,24,2,2,0,0,0,0,0,0,2,2,1,1,18,18,2
24,10,0,0,0,0,0,4,0,4,8,3,3,7,9,4,0,1,1,8,0,4,0,2,1,2,6,3,4,1,3,2,6,4,1,2,0,6,12,6,77,44,33,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0
22,2,0,0,0,0,0,1,0,3,8,2,2,0,0,0,0,0,1,1,1,7,3,0,1,5,9,4,1,9,3,3,2,4,3,2,1,3,11,4,60,35,25,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9,5,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,1,1,1,1,4,0,0,1,1,1,0,2,0,1,2,0,0,2,2,8,1,18,9,9,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,11,0,0,0,0,1,1,0,3,9,1,0,3,1,3,1,4,0,4,4,1,2,3,0,6,2,3,3,9,3,4,2,4,0,1,1,4,12,1,64,45,19,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
16,14,0,0,0,0,0,0,0,1,15,1,3,1,2,6,3,3,1,2,6,4,5,7,5,13,8,7,4,9,7,7,10,11,9,11,3,3,16,4,144,81,63,18,18,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0
26,23,0,0,0,0,1,0,0,4,20,6,1,3,1,5,2,5,3,6,2,3,4,1,5,2,2,10,4,8,3,10,4,7,8,12,6,8,24,7,116,72,44,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
7,2,2,2,1,1,0,2,0,0,2,0,1,2,1,2,2,2,1,0,0,0,0,2,0,3,1,1,0,0,0,2,1,0,0,0,0,4,2,1,20,14,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,6,2,4,3,3,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16,7,0,0,0,0,0,1,0,0,6,1,1,1,2,4,1,0,2,0,0,0,2,2,0,2,0,0,0,2,2,3,0,1,3,2,2,2,6,2,31,17,14,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10,9,1,1,1,1,1,9,6,4,7,1,0,3,3,2,3,0,0,2,1,4,1,1,2,1,2,3,0,1,2,0,0,0,1,2,1,10,11,1,35,19,16,4,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,3,1
17,5,5,6,6,6,10,13,0,2,8,0,3,0,0,0,0,3,1,3,1,2,0,0,0,1,1,5,2,3,3,4,0,6,2,0,0,9,10,3,37,27,10,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,1,1,0,0,0,0,1,1,0,0,0,0,5,5,1
6,4,0,0,0,0,0,0,0,1,2,2,2,0,0,2,1,2,1,0,0,4,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,5,3,4,16,9,7,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
13,13,4,4,0,4,0,0,0,1,11,1,0,1,0,1,0,2,1,0,0,2,0,3,3,6,3,1,3,3,1,3,0,1,0,1,2,12,12,1,38,24,14,15,15,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
8,2,1,1,2,1,1,2,3,5,2,2,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,3,2,3,2,2,3,6,7,2,25,11,14,8,8,0,0,1,1,0,0,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
12,5,0,1,0,0,1,4,0,4,5,1,4,0,3,8,0,11,14,2,1,15,4,5,1,3,2,6,1,3,2,3,1,2,2,4,0,8,9,5,93,62,31,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
28,25,1,0,1,0,3,5,0,10,27,3,4,7,5,7,8,9,6,3,4,5,3,15,3,14,7,13,3,10,3,7,2,15,8,10,5,36,37,7,172,115,57,17,17,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,18,18,0
23,15,0,1,0,1,0,2,0,10,14,4,2,8,1,7,6,5,2,6,5,4,8,0,3,5,6,6,3,6,4,4,2,3,3,8,3,12,24,6,108,62,46,7,9,1,1,1,1,0,0,1,1,1,1,0,0,0,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0
12,9,0,0,0,0,1,0,0,4,5,0,2,10,5,6,6,3,0,7,3,1,3,5,2,8,3,5,4,1,6,3,2,4,1,3,1,9,9,2,92,56,36,7,7,1,1,0,0,0,0,0,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
12,9,0,0,0,0,0,0,0,3,6,0,3,1,3,3,1,3,2,2,3,1,3,4,0,5,3,2,3,3,0,3,1,5,1,4,1,5,9,3,57,36,21,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
12,8,0,0,0,0,0,2,0,1,7,0,3,2,1,1,2,3,3,1,2,1,0,7,1,4,2,4,1,1,0,4,0,2,2,1,2,6,8,3,47,31,16,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
19,11,0,0,0,0,1,1,0,2,10,4,2,0,0,0,0,0,0,5,4,3,2,1,0,3,4,5,7,5,1,4,9,1,1,3,4,3,12,6,62,30,32,39,39,1,1,1,1,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,6,6,1
72,68,1,0,0,0,3,4,0,18,59,1,1,30,10,24,13,21,12,25,12,36,26,14,20,27,17,29,19,22,18,18,12,25,9,15,17,13,77,2,471,286,185,62,62,1,1,1,1,0,0,1,1,1,1,1,1,1,1,20,20,0,0,1,1,1,1,2,2,1,1,0,0,3,3,2
27,11,0,0,0,0,0,0,0,7,4,0,2,5,1,2,1,2,4,0,0,3,2,2,3,2,2,0,1,2,3,1,0,3,3,1,0,6,11,2,45,25,20,7,7,1,1,0,0,1,1,1,1,2,2,1,1,0,0,6,6,1,1,0,0,1,1,1,1,0,0,0,0,11,11,1
18,12,0,0,0,0,0,0,0,5,8,1,2,1,1,3,1,3,0,3,0,7,2,2,4,0,6,5,2,3,2,4,1,4,7,6,3,5,13,3,70,41,29,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1
23,8,1,1,1,0,1,0,2,3,9,0,1,2,2,5,5,0,0,2,0,8,0,2,3,6,2,8,11,1,1,2,3,2,5,6,4,33,12,1,80,44,36,12,12,1,1,3,3,1,1,1,1,1,1,0,0,1,1,3,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
11,10,0,0,0,2,8,11,4,2,7,1,1,4,4,9,2,3,0,6,4,3,5,2,4,1,1,1,0,2,2,5,2,4,1,0,0,11,9,2,65,40,25,17,17,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1
17,12,0,0,0,0,0,1,0,4,8,2,0,6,3,2,1,1,0,2,3,2,0,7,2,0,0,2,1,4,0,1,3,0,1,2,0,24,12,2,43,29,14,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,10,0,0,0,0,0,0,0,1,8,1,0,2,1,3,2,3,1,3,1,3,4,3,2,4,1,3,2,3,1,2,2,2,2,2,0,5,9,1,52,33,19,4,4,1,1,0,0,0,0,1,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
12,10,0,0,0,0,0,2,0,2,10,3,2,5,3,2,5,4,5,5,5,1,3,5,3,2,4,6,1,1,2,5,3,5,5,5,4,6,12,5,89,46,43,12,12,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
12,3,0,0,0,0,0,5,0,3,7,1,0,6,2,2,5,1,2,4,2,4,6,7,2,4,2,8,2,4,4,4,2,2,4,1,3,4,10,1,83,47,36,8,8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,6,6,0
11,9,0,0,0,0,0,4,0,2,10,1,1,0,0,5,5,10,2,3,3,4,4,1,1,3,2,2,3,6,1,2,0,1,0,1,1,7,12,2,60,38,22,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
12,10,0,0,0,0,0,0,0,2,6,2,1,2,3,0,2,4,0,10,6,9,5,3,3,5,2,1,3,3,0,1,2,2,1,0,0,18,8,3,70,40,30,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
6,3,3,3,1,3,5,6,1,0,5,0,1,0,0,0,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,0,2,1,2,5,1,12,6,6,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,2,0,0,0,0,0,0,1,1,1
9,9,0,0,2,1,0,2,2,3,9,0,1,0,0,0,1,1,1,1,1,5,3,1,3,6,0,6,0,7,6,0,0,0,2,0,0,5,12,1,44,27,17,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
47,16,1,0,2,0,1,6,0,2,24,2,2,5,5,14,5,9,5,6,1,9,5,3,6,17,9,9,5,10,2,14,3,7,3,10,2,33,26,4,164,113,51,6,6,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
21,21,0,0,0,1,1,4,1,11,15,3,4,13,10,3,5,8,3,2,2,5,3,4,6,4,4,2,3,2,3,0,6,6,3,4,3,11,26,7,104,53,51,21,21,1,1,0,0,0,0,2,2,1,1,0,0,1,1,2,2,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
43,43,0,0,0,0,0,0,0,17,39,4,2,19,7,5,3,12,3,13,5,10,6,5,5,18,10,20,4,9,8,8,8,24,13,18,7,6,56,6,244,164,80,30,32,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,8,1,1,0,0,1,1,1,1,0,0,0,0,14,15,2
14,13,13,8,0,7,3,2,0,5,9,3,1,2,0,2,0,3,0,3,1,2,3,1,2,3,0,1,3,3,2,1,0,1,1,1,1,4,14,4,36,23,13,14,14,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
12,8,0,0,0,0,0,0,0,2,6,1,1,7,6,5,0,3,1,3,3,4,2,2,2,7,2,2,2,5,2,3,2,2,2,6,4,5,8,2,77,49,28,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
12,10,0,0,0,0,0,0,0,4,6,0,1,3,3,5,5,5,6,6,7,4,5,5,0,5,5,2,3,4,1,3,6,8,6,1,6,18,10,1,104,51,53,10,10,1,1,1,1,2,2,1,1,1,1,1,1,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
12,8,1,1,1,1,1,1,1,4,4,2,0,5,2,5,1,4,2,2,3,5,1,12,1,4,2,7,4,3,3,9,2,8,4,4,0,12,8,2,93,68,25,9,9,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9,5,0,0,0,0,0,0,0,2,3,0,2,0,0,6,1,0,0,0,0,3,0,1,2,0,2,5,1,2,0,1,2,1,3,4,2,4,5,2,36,23,13,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
12,3,1,1,1,1,0,0,1,0,1,1,0,2,0,2,1,2,0,2,1,1,2,4,1,6,0,2,1,1,4,1,3,2,0,1,0,9,1,1,39,26,13,2,11,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1
21,19,0,0,0,0,0,0,0,10,18,5,4,0,0,12,3,6,2,12,3,10,1,23,7,6,2,15,6,9,8,3,6,2,7,4,8,3,28,9,155,102,53,18,18,1,1,1,1,0,0,1,1,2,2,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
15,10,0,1,1,0,1,0,0,3,5,1,3,4,2,0,3,0,2,3,1,9,3,6,1,6,2,8,5,10,4,5,1,5,1,4,2,4,8,4,87,60,27,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
30,16,0,0,0,0,1,3,0,6,14,4,2,0,0,10,10,10,9,13,9,15,6,13,11,11,9,13,4,13,9,12,10,9,7,6,8,10,20,6,217,125,92,13,13,1,1,0,0,0,0,2,2,1,1,1,1,0,0,8,8,1,1,2,2,0,0,0,0,0,0,0,0,11,11,2
32,24,0,1,0,0,2,0,2,8,23,6,4,6,5,7,1,8,2,10,4,7,3,8,5,10,5,5,5,5,4,3,8,3,2,3,2,13,31,10,132,84,48,22,24,2,2,0,0,0,0,1,1,1,1,1,1,1,1,14,14,2,2,0,0,0,0,1,1,1,1,0,0,11,11,0
21,5,0,0,0,0,0,0,0,1,4,0,5,3,0,2,2,2,4,5,1,5,5,1,1,2,2,0,0,3,0,5,0,0,1,0,0,4,5,5,44,28,16,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
40,18,5,1,1,4,1,6,0,12,16,5,7,2,1,5,7,6,4,15,10,4,11,6,3,10,2,11,7,11,8,7,4,15,12,10,7,17,28,12,178,102,76,14,14,1,1,1,2,2,2,1,1,1,1,1,1,1,1,5,5,3,3,0,0,0,0,1,1,1,1,0,0,19,19,0
9,3,3,3,3,4,6,7,3,3,3,1,2,0,0,0,0,0,1,0,0,2,1,0,1,2,1,3,3,1,1,1,1,4,2,2,1,7,6,3,27,15,12,6,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1
10,10,0,0,0,0,1,4,1,4,8,1,0,2,4,2,0,2,4,1,0,6,3,3,1,3,2,2,0,3,3,1,3,0,0,0,0,4,12,1,45,25,20,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1
16,0,5,5,4,5,5,8,6,0,5,3,0,2,1,0,1,2,1,0,0,1,1,1,0,0,0,1,0,2,2,1,0,1,1,2,1,4,5,3,21,13,8,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20,17,0,0,0,0,1,0,2,5,15,2,1,9,4,14,3,2,2,5,1,5,3,6,2,6,0,4,0,4,2,0,1,3,2,0,0,8,20,3,78,58,20,4,17,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,5,0,0,0,0,0,0,1,1,5,0,2,1,2,1,3,3,2,3,1,3,2,0,1,2,1,0,0,4,0,1,0,0,1,0,0,2,6,2,31,18,13,8,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
50,18,0,0,0,0,0,4,0,18,13,7,10,9,3,10,13,4,5,11,7,12,8,15,7,10,7,12,3,5,6,5,6,8,3,6,1,7,31,17,176,107,69,24,24,2,2,1,1,0,0,1,1,1,1,1,1,1,1,13,13,1,1,0,0,0,0,1,1,0,0,0,0,13,13,0
10,4,0,0,0,0,0,0,0,0,3,0,4,2,0,0,1,2,2,4,1,1,2,4,3,0,0,0,0,3,2,1,3,1,0,1,4,2,3,4,37,19,18,5,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,8,0,0,0,0,1,0,1,2,7,2,0,6,3,4,7,4,3,2,2,7,3,2,3,3,2,0,3,6,2,4,3,1,2,2,2,19,9,2,76,41,35,12,12,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
7,7,0,0,0,0,0,0,0,1,4,1,0,0,0,6,5,1,0,3,2,3,1,3,0,2,2,0,3,0,0,0,0,0,0,0,0,3,5,1,31,18,13,3,3,1,1,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
10,3,7,7,3,7,4,7,0,0,9,0,1,2,2,5,3,0,0,0,3,0,0,2,0,6,2,3,4,3,1,0,2,2,1,0,2,4,9,1,43,23,20,10,10,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1
11,7,0,0,0,0,0,0,0,2,6,0,1,1,0,1,0,0,1,1,1,0,2,1,1,1,1,2,1,1,1,4,2,1,0,0,0,11,8,1,23,13,10,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
12,7,0,0,0,0,0,0,0,1,4,0,3,1,0,7,1,2,2,0,1,1,1,1,4,3,0,2,0,3,6,1,2,1,1,3,1,9,5,3,44,25,19,12,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,8,8,1
